--------------TurbSim v2.00.* User Time Series Input File-----------------------
     Time series input from low-res turbsim run
--------------------------------------------------------------------------------
          3 nComp - Number of velocity components in the file
          1 nPoints - Number of time series points contained in this file (-)
          1 RefPtID - Index of the reference point (1-nPoints)
     Pointyi Pointzi ! nPoints listed in order of increasing height
       (m)     (m)
       0.00000   94.00000
--------Time Series-------------------------------------------------------------
Elapsed Time         Point01u             Point01v           Point01w
         (s)            (m/s)                (m/s)              (m/s)
	0.00			  7.33551			  -0.23094			 -0.18196
	0.25			  7.25104			  -0.26815			 -0.06642
	0.50			  7.55865			  -0.07396			 -0.12246
	0.75			  7.59830			  -0.26270			 -0.21956
	1.00			  7.66790			  -0.01496			 -0.31873
	1.25			  7.50621			  0.11340			 -0.22406
	1.50			  7.35503			  0.12882			 0.00288
	1.75			  7.45115			  0.03622			 0.01488
	2.00			  7.34006			  -0.05463			 -0.04045
	2.25			  7.42165			  0.04090			 -0.10783
	2.50			  7.74038			  0.06138			 -0.16616
	2.75			  7.56390			  0.09483			 -0.09231
	3.00			  7.81706			  -0.13212			 -0.14407
	3.25			  7.80726			  -0.08593			 0.00260
	3.50			  7.61861			  0.00299			 0.13351
	3.75			  7.60364			  -0.00169			 -0.07027
	4.00			  7.60583			  0.28404			 -0.13690
	4.25			  7.48065			  -0.02447			 -0.31189
	4.50			  7.39618			  -0.12744			 -0.25712
	4.75			  7.45133			  0.03990			 -0.27995
	5.00			  7.32658			  0.03775			 -0.47079
	5.25			  7.23537			  -0.03514			 -0.40079
	5.50			  7.30881			  -0.23715			 -0.45602
	5.75			  7.21243			  -0.55817			 -0.21966
	6.00			  7.13514			  -0.49548			 -0.20643
	6.25			  7.15387			  -0.40909			 -0.54173
	6.50			  7.14398			  -0.42551			 -0.75423
	6.75			  7.15518			  -0.58157			 -0.68789
	7.00			  7.16744			  -0.66896			 -0.57109
	7.25			  6.92609			  -0.69267			 -0.43248
	7.50			  7.01757			  -0.88571			 -0.56147
	7.75			  7.06292			  -1.09977			 -0.60119
	8.00			  6.79505			  -1.15002			 -0.54009
	8.25			  6.97905			  -0.77323			 -0.39127
	8.50			  7.12805			  -0.69029			 -0.40397
