--------------TurbSim v2.00.* User Time Series Input File-----------------------
     Time series input from low-res turbsim run
--------------------------------------------------------------------------------
          3 nComp - Number of velocity components in the file
          1 nPoints - Number of time series points contained in this file (-)
          1 RefPtID - Index of the reference point (1-nPoints)
     Pointyi Pointzi ! nPoints listed in order of increasing height
       (m)     (m)
       0.00000   94.00000
--------Time Series-------------------------------------------------------------
Elapsed Time         Point01u             Point01v           Point01w
         (s)            (m/s)                (m/s)              (m/s)
	0.00			  7.17978			  -0.50922			 -0.23011
	0.25			  6.83733			  -0.72343			 -0.10103
	0.50			  7.11448			  -0.73256			 0.04695
	0.75			  7.19676			  -0.23194			 0.01404
	1.00			  7.22915			  0.08271			 -0.06028
	1.25			  7.35267			  -0.39168			 -0.30466
	1.50			  7.12910			  -0.32308			 -0.05737
	1.75			  7.21611			  -0.19158			 -0.02314
	2.00			  7.16866			  0.00484			 -0.14974
	2.25			  7.05495			  0.19711			 -0.01391
	2.50			  7.25857			  0.28557			 -0.13479
	2.75			  7.29691			  0.47063			 -0.04195
	3.00			  7.42970			  0.32915			 -0.29561
	3.25			  7.67411			  0.08992			 -0.62881
	3.50			  7.81802			  0.06453			 -0.60508
	3.75			  7.66247			  0.36613			 -0.39947
	4.00			  7.43889			  0.49725			 -0.33406
	4.25			  7.28640			  0.53546			 -0.24343
	4.50			  7.12551			  0.27260			 -0.21811
	4.75			  7.12376			  0.58978			 -0.20099
	5.00			  7.08147			  0.55610			 -0.47093
	5.25			  7.09933			  0.31127			 -0.65872
	5.50			  6.96557			  0.49863			 -0.61394
	5.75			  6.95157			  0.51083			 -0.44936
	6.00			  6.89563			  0.61825			 -0.34710
	6.25			  7.00155			  0.30076			 -0.59397
	6.50			  7.14757			  0.14286			 -0.50868
	6.75			  7.20140			  0.04443			 -0.42334
	7.00			  7.31547			  0.11793			 -0.25093
	7.25			  7.21357			  0.06038			 -0.34536
	7.50			  7.07675			  0.20831			 -0.33252
	7.75			  7.19510			  0.41040			 -0.58886
	8.00			  7.22364			  0.54122			 -0.81364
	8.25			  7.26023			  0.23716			 -0.75559
	8.50			  7.23038			  -0.00537			 -0.56133
	8.75			  7.12017			  0.28181			 -0.44599
	9.00			  7.30899			  0.43979			 -0.32056
	9.25			  7.35967			  0.72865			 -0.36932
